run_data_dir,method,pair_name,image_name,tool,role_a,role_b,role_a_path,role_b_path,return_code,elapsed_sec,stdout_log,stderr_log
data/baseline/1,original,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00299.png,data/baseline/1/results_raw/original/stego/00299.png,0,0.9232637882232666,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00299_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00399.png,data/baseline/1/results_raw/original/stego/00399.png,0,0.933990478515625,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00399_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00499.png,data/baseline/1/results_raw/original/stego/00499.png,0,0.9400196075439453,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00499_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00599.png,data/baseline/1/results_raw/original/stego/00599.png,0,0.8590757846832275,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00599_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00699.png,data/baseline/1/results_raw/original/stego/00699.png,0,0.9661829471588135,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00699_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00799.png,data/baseline/1/results_raw/original/stego/00799.png,0,0.9063355922698975,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00799_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00899.png,data/baseline/1/results_raw/original/stego/00899.png,0,0.9796142578125,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00899_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/00999.png,data/baseline/1/results_raw/original/stego/00999.png,0,0.8878698348999023,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_00999_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/01099.png,data/baseline/1/results_raw/original/stego/01099.png,0,0.9071145057678223,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01099_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/01199.png,data/baseline/1/results_raw/original/stego/01199.png,0,0.9057636260986328,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01199_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/01299.png,data/baseline/1/results_raw/original/stego/01299.png,0,0.9296350479125977,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01299_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/01399.png,data/baseline/1/results_raw/original/stego/01399.png,0,0.9014592170715332,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01399_print-diffs_stderr.txt
data/baseline/1,original,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/1/results_raw/original/cover/01499.png,data/baseline/1/results_raw/original/stego/01499.png,0,0.9201259613037109,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_cover_vs_stego_01499_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00099.png,data/baseline/1/results_raw/original/secret/00099.png,0,0.946866512298584,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00099_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00199.png,data/baseline/1/results_raw/original/secret/00199.png,0,0.9143853187561035,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00199_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00299.png,data/baseline/1/results_raw/original/secret/00299.png,0,0.9072327613830566,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00299_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00399.png,data/baseline/1/results_raw/original/secret/00399.png,0,0.9672739505767822,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00399_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00499.png,data/baseline/1/results_raw/original/secret/00499.png,0,0.9350824356079102,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00499_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00599.png,data/baseline/1/results_raw/original/secret/00599.png,0,0.9038968086242676,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00599_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00699.png,data/baseline/1/results_raw/original/secret/00699.png,0,0.9604241847991943,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00699_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00799.png,data/baseline/1/results_raw/original/secret/00799.png,0,0.8960180282592773,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00799_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00899.png,data/baseline/1/results_raw/original/secret/00899.png,0,0.9705410003662109,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00899_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/00999.png,data/baseline/1/results_raw/original/secret/00999.png,0,0.8930988311767578,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_00999_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/01099.png,data/baseline/1/results_raw/original/secret/01099.png,0,0.934492826461792,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01099_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/01199.png,data/baseline/1/results_raw/original/secret/01199.png,0,0.8639869689941406,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01199_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/01299.png,data/baseline/1/results_raw/original/secret/01299.png,0,0.9131565093994141,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01299_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/01399.png,data/baseline/1/results_raw/original/secret/01399.png,0,0.8797383308410645,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01399_print-diffs_stderr.txt
data/baseline/1,original,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/original/pre_secret/01499.png,data/baseline/1/results_raw/original/secret/01499.png,0,0.8740880489349365,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/original_pre_secret_vs_secret_01499_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00099.png,data/baseline/1/results_raw/spread_spectrum/stego/00099.png,0,1.059157371520996,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00099_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00199.png,data/baseline/1/results_raw/spread_spectrum/stego/00199.png,0,0.8805572986602783,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00199_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00299.png,data/baseline/1/results_raw/spread_spectrum/stego/00299.png,0,0.9583826065063477,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00299_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00399.png,data/baseline/1/results_raw/spread_spectrum/stego/00399.png,0,0.8982994556427002,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00399_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00499.png,data/baseline/1/results_raw/spread_spectrum/stego/00499.png,0,0.9140312671661377,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00499_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00599.png,data/baseline/1/results_raw/spread_spectrum/stego/00599.png,0,0.8536958694458008,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00599_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00699.png,data/baseline/1/results_raw/spread_spectrum/stego/00699.png,0,0.9888715744018555,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00699_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00799.png,data/baseline/1/results_raw/spread_spectrum/stego/00799.png,0,0.8801405429840088,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00799_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00899.png,data/baseline/1/results_raw/spread_spectrum/stego/00899.png,0,0.8878862857818604,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00899_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/00999.png,data/baseline/1/results_raw/spread_spectrum/stego/00999.png,0,0.8971400260925293,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_00999_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/01099.png,data/baseline/1/results_raw/spread_spectrum/stego/01099.png,0,0.9389998912811279,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01099_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/01199.png,data/baseline/1/results_raw/spread_spectrum/stego/01199.png,0,0.8767304420471191,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01199_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/01299.png,data/baseline/1/results_raw/spread_spectrum/stego/01299.png,0,0.8825805187225342,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01299_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/01399.png,data/baseline/1/results_raw/spread_spectrum/stego/01399.png,0,0.9016845226287842,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01399_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/1/results_raw/spread_spectrum/cover/01499.png,data/baseline/1/results_raw/spread_spectrum/stego/01499.png,0,0.8782451152801514,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_cover_vs_stego_01499_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00099.png,data/baseline/1/results_raw/spread_spectrum/secret/00099.png,0,0.937267541885376,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00099_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00199.png,data/baseline/1/results_raw/spread_spectrum/secret/00199.png,0,0.9328114986419678,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00199_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00299.png,data/baseline/1/results_raw/spread_spectrum/secret/00299.png,0,0.936368465423584,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00299_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00399.png,data/baseline/1/results_raw/spread_spectrum/secret/00399.png,0,0.9198651313781738,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00399_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00499.png,data/baseline/1/results_raw/spread_spectrum/secret/00499.png,0,0.8878395557403564,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00499_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00599.png,data/baseline/1/results_raw/spread_spectrum/secret/00599.png,0,0.9121055603027344,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00599_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00699.png,data/baseline/1/results_raw/spread_spectrum/secret/00699.png,0,0.9344775676727295,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00699_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00799.png,data/baseline/1/results_raw/spread_spectrum/secret/00799.png,0,0.9764919281005859,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00799_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00899.png,data/baseline/1/results_raw/spread_spectrum/secret/00899.png,0,0.9110758304595947,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00899_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/00999.png,data/baseline/1/results_raw/spread_spectrum/secret/00999.png,0,0.8940064907073975,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_00999_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/01099.png,data/baseline/1/results_raw/spread_spectrum/secret/01099.png,0,0.9402482509613037,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01099_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/01199.png,data/baseline/1/results_raw/spread_spectrum/secret/01199.png,0,0.8477988243103027,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01199_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/01299.png,data/baseline/1/results_raw/spread_spectrum/secret/01299.png,0,0.9016847610473633,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01299_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/01399.png,data/baseline/1/results_raw/spread_spectrum/secret/01399.png,0,0.8479878902435303,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01399_print-diffs_stderr.txt
data/baseline/1,spread_spectrum,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/spread_spectrum/pre_secret/01499.png,data/baseline/1/results_raw/spread_spectrum/secret/01499.png,0,0.9168710708618164,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/spread_spectrum_pre_secret_vs_secret_01499_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00099.png,data/baseline/1/results_raw/statistical/stego/00099.png,0,0.9407973289489746,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00099_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00199.png,data/baseline/1/results_raw/statistical/stego/00199.png,0,0.9184532165527344,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00199_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00299.png,data/baseline/1/results_raw/statistical/stego/00299.png,0,0.8985397815704346,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00299_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00399.png,data/baseline/1/results_raw/statistical/stego/00399.png,0,0.9568963050842285,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00399_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00499.png,data/baseline/1/results_raw/statistical/stego/00499.png,0,0.8567895889282227,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00499_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00599.png,data/baseline/1/results_raw/statistical/stego/00599.png,0,0.9080805778503418,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00599_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00699.png,data/baseline/1/results_raw/statistical/stego/00699.png,0,0.925264835357666,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00699_print-diffs_stderr.txt
data/baseline/1,statistical,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/1/results_raw/statistical/cover/00799.png,data/baseline/1/results_raw/statistical/stego/00799.png,0,0.8668556213378906,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/statistical_cover_vs_stego_00799_print-diffs_stderr.txt
